,Number,F true,F guess,d true,d guess,MAE guess,MAE ground truth,MAE spectrum
189,189.0,-0.9995140865870156,-0.9995743632316588,-0.4770045322041603,-0.8379287123680115,0.18049222230911247,0.003580606309697032,0.003509375499561429
190,190.0,-0.794832332933173,-0.7927662134170532,0.6960919626483378,0.6965315341949463,0.0012528598308563232,0.010599612258374693,0.009892438538372515
191,191.0,-0.8110204335177594,-0.8176575899124146,0.7774895799174226,0.7776438593864441,0.003395706415176392,0.01475222036242485,0.013594056479632854
192,192.0,-0.3478171632289273,-0.3523760437965393,0.08131071350810185,0.0808262825012207,0.002521660178899765,0.010315526276826859,0.008717352524399756
193,193.0,-0.9994858322272224,-0.9992932081222534,-0.9174882257331494,-0.9616509079933168,0.02217766642570496,0.0042357193306088465,0.005547640379518271
194,194.0,-0.6771688580188661,-0.6796401739120483,0.6237209998146582,0.6235082745552063,0.0013420283794403074,0.009301568381488323,0.009035689756274223
195,195.0,-0.20798313956858788,-0.2136341631412506,0.060385182047104,0.05975361540913584,0.003141297027468681,0.012542338110506536,0.010601946152746677
196,196.0,-0.8845297727076309,-0.8844202160835266,0.16918820566204038,0.16882453858852384,0.00023660808801651,0.004067352972924709,0.0035041163209825754
197,197.0,-0.864612027566562,-0.8642856478691101,-0.18142459005530603,-0.18120628595352173,0.0002723485231399536,0.0038513666950166225,0.003452166682109237
198,198.0,-0.9655891534269251,-0.9440678358078004,-0.7081620817469626,-0.8541151285171509,0.08373719453811647,0.00173668353818357,0.06224478408694267
199,199.0,-0.9170753968253966,-0.916898787021637,0.05641609441817487,0.05623398348689079,0.00017935968935489655,0.003263436257839203,0.0030985944904386997
