,Number,F true,F guess,d true,d guess,MAE guess,MAE ground truth,MAE spectrum
189,189.0,-0.9995140865870156,-0.9966323971748352,-0.4770045322041603,-0.5676339268684387,0.04675555229187012,0.003580615622922778,0.013863008469343184
190,190.0,-0.794832332933173,-0.7928221821784973,0.6960919626483378,0.6965402960777283,0.0012292563915252686,0.010599491186439993,0.0098955063149333
191,191.0,-0.8110204335177594,-0.817652702331543,0.7774895799174226,0.7776908874511719,0.003416776657104492,0.014752231538295748,0.013595931231975555
192,192.0,-0.3478171632289273,-0.3712106347084045,0.08131071350810185,0.08087965101003647,0.0119122713804245,0.010315610095858574,0.009402761235833168
193,193.0,-0.9994858322272224,-0.99413800239563,-0.9174882257331494,-0.723915696144104,0.0994601845741272,0.004235742148011923,0.03295140713453293
194,194.0,-0.6771688580188661,-0.680138349533081,0.6237209998146582,0.623534619808197,0.0015779435634613035,0.009301751852035522,0.009026503190398216
195,195.0,-0.20798313956858788,-0.30151796340942383,0.060385182047104,0.0596424899995327,0.0471387580037117,0.012542342767119408,0.02009269967675209
196,196.0,-0.8845297727076309,-0.8844935894012451,0.16918820566204038,0.16884872317314148,0.00018782913684844968,0.004067349713295697,0.003514094278216362
197,197.0,-0.864612027566562,-0.8641002774238586,-0.18142459005530603,-0.18116147816181186,0.000387437641620636,0.003851397661492229,0.0034744555596262217
198,198.0,-0.9655891534269251,-0.9566467404365541,-0.7081620817469626,-0.86753249168396,0.08415642380714418,0.001736665959469974,0.06649333238601685
199,199.0,-0.9170753968253966,-0.9168463349342346,0.05641609441817487,0.056110456585884094,0.0002673491835594177,0.0032634723465889692,0.0031954157166182995
